ID,SONG,DOT1,DISC1,DOT2,DISC2,DOUBLE,DOT,DISC,SINGLE,ABI
mimimi mimimi,Mimimi,A163,"【开始】第二波的连续三绿条，爆左手②绿条。
【结束】三根蓝条后，第二个单点：左⑤单点。（双排一样）",B308,"【开始】第二波的连续三绿条，爆左手②绿条。
【结束】三根蓝条后，第二个单点：左⑤单点。（双排一样）",60,A170,"【开始】三连绿条和左上④单点后，爆左中⑤单点。
【结束】右中②单点。（非满分）（备注）",30,2
mongtagi mongtagi,Mongtagi,A26,"【开始】左10蓝条后，过右上1单点，爆中下偏右2.3点蓝，(蓝条上滑，建议左手)
【结束】4蓝条结束+5绿条头。",B539,"【开始】左上3单点后，爆左“Z”4蓝条
【结束】右上1单点。",90,A26,"【开始】左10蓝条后，过右上1单点，爆中下偏右2.3点蓝，(蓝条上滑，建议左手)
【结束】4蓝条结束+5绿条头。",45,1
mongtagi mongtagi,Mongtagi,A26,左10蓝条后，过右上1单点，爆中下偏右2.3点蓝(建议左手),B539,"【开始】左上3单点后，爆左“z”4蓝条，
【结束】右上1单点。",90,A26,左10蓝条后，过右上1单点，爆中下偏右2.3点蓝(建议左手),45,1
monsters monsters,Monsters,B228,"【开始】左上⑤单点后，爆上方⑥单点
【结束】左下④单点（双排同分）",B275,"【开始】左手①单点后，爆右上向下②③④连点
【结束】右上⑥⑦连点",47,B228,"【开始】左上⑤单点后，爆上方⑥单点
【结束】左下④单点（双排同分）",24,1
mr.chu mr.chu,Mr.Chu,,"【开始】
【结束】",,"【开始】
【结束】",,,"【开始】
【结束】",,1
mrtaxi mr.taxi,Mr.Taxi,B215,"【开始】右3蓝条。
【结束】左6蓝条尾。",B308,"【开始】右3蓝条。
【结束】左6蓝条尾。",56,B215,"【开始】右3蓝条。
【结束】左6蓝条尾。",28,1
mujijieshini 目及皆是你,目及皆是你,A39,"【开始】中左上⑥单点后，爆中右下向左⑦⑧⑨点点绿
【结束】左下④单点",B177,"【开始】右上④单点后，爆中左下⑤单点
【结束】中间②单点",52,B177,"【开始】右上④单点后，爆中左下⑤单点
【结束】中间②单点",26,2
muou 木偶,木偶,A109,"【开始】右上①②③连点后，爆③号点。（可左手按）
【结束】中间⑦⑧⑨三对双点。（偷）（双排一样）",B359,"【开始】右上①②③连点后，爆③号点。（可左手按）
【结束】中间⑦⑧⑨三对双点。（偷）（双排一样）",64,A109,"【开始】右上①②③连点后，爆③号点。（可左手按）
【结束】中间⑦⑧⑨三对双点。（偷）（双排一样）",32,1
muqiaoxiaoyao 木桥小谣,木桥小谣,A145,"【开始】左下3绿条后，爆右上4单点。
【结束】右下4蓝条尾。",B181,"【开始】B开不久右上2绿条后，过左下3单点，爆左上4单点。
【结束】左下9绿条尾&右上1单点。",54,A145,"【开始】左下3绿条后，爆右上4单点。
【结束】右下4蓝条尾。",29,1
mywutoninght MY舞☆TONIGHT,MY舞☆TONIGHT,A138,"【开始】左手①-③连点后过点空气，爆右手④⑤点蓝。
【结束】右上⑤⑥连点。（备注）",B607,"【开始】左下⑨⑩点绿后，爆右上①斜下滑蓝条。
【结束】右手④蓝条尾&左下⑤单点。",85,B607,"【开始】左下⑨⑩点绿后，爆右上①斜下滑蓝条。
【结束】右手④蓝条尾&左下⑤单点。",43,1
n8pm n8pm,N8PM,B208,"【开始】左7绿条后，爆中上偏右“∧”型向右1.2.3三连点。
【结束】右下6短绿中。",B310,"【开始】右上1、2两单点后，爆右下“∝”型3蓝条。
【结束】左4蓝条结束。",51.1,B208,"【开始】左7绿条后，爆中上偏右“∧”型向右1.2.3三连点。
【结束】右下6短绿中。",25.6,1
nagenanrendehuangyan 那个男人的谎言,那个男人的谎言,A138,"【开始】右6绿条后，爆左上向下1.2.3三连点。（弧型挨比较近）
【结束】4双绿条头。",B292,"【开始】4双绿条后，爆右5.6.7三连点。（B290  爆左上向下1.2.3三连点。）
【结束】左5.6.7三连点。",58,A138,"【开始】右6绿条后，爆左1.2.3三连点。
【结束】4双绿条头。",29,2
nanbanqiuyubeihaidao 南半球与北海道,南半球与北海道,A123,"【开始】右2绿条后，爆左下3.4连点
【结束】中下4单点。",B332,"【开始】左2绿条后，爆右上3.4连点，
【结束】中上4单点。",50,A123,"【开始】右2绿条后，爆左下3.4连点
【结束】中下4单点。",25,1
newboy new boy,New   Boy,A48,"【开始】右下①单点后，爆中右②单点（假）
【结束】左上⑤下滑蓝条尾",A102,"【开始】右下⑥短绿后，爆左上向右⑦⑧连点
【结束】中左上⑤⑥连点",45,A102,"【开始】右下⑥短绿后，爆左上向右⑦⑧连点
【结束】中左上⑤⑥连点",23,2
newdivide new divide,New Divide,A12,"【开始】开局过12个单点后，爆第一根蓝条：右下①蓝条。
【结束】右上⑥单点。",B287,"【开始】右手⑩绿条后，过点空气，爆左下①单点。
【结束】右下⑤绿条按住，左下⑥单点。",61,B287,"【开始】右手⑩绿条后，过点空气，爆左下①单点。
【结束】右下⑤绿条按住，左下⑥单点。",30,2
newstar new star,New Star,B175,"【开始】B开，过两单点，爆左345连点。
【结束】右下567连点。",B222,"【开始】右上向下678连点。
【结束】双蓝条尾。",61,B222,"【开始】右上向下678连点。
【结束】双蓝条尾。",32,2
newstarxingtongyinyuejie new star星瞳音乐节,NEW  STAR星瞳音乐节,B385,"【开始】左下9点10绿后，爆左1234连点。
【结束】右上78910连点的7号点。",B456,"【开始】左上1绿条后，爆右下2345连点。
【结束】左上678连点的6号点。",69,B385,"【开始】左下9点10绿后，爆左1234连点。
【结束】右上78910连点的7号点。",35,1
"Ni,youmeiyouguo 你，有没有过",你，有没有过,B496,"【开始】左上④短绿后，爆下方外滑⑤-⑤双蓝。（假）
【结束】⑥-⑥双蓝尾。（备注）",B622,"【开始】中间①②两双点后，爆下方外滑③-③双蓝。
【结束】连续七组双点第五组：⑧-⑧号。",90,B622,"【开始】中间①②两双点后，爆下方外滑③-③双蓝。
【结束】连续七组双点第五组：⑧-⑧号。",52,2
nicengshuoguo 你曾说过,你曾说过,A44,"【开始】左下123连点。
【结束】7点。",A119,"【开始】右上1单点。
【结束】7绿条尾。",50,A119,"【开始】右上1单点。
【结束】7绿条尾。",25,1
nidakebubi 你大可不必,你大可不必,A144,"【开始】右上1.2连点后，爆右下3.4连点。
【结束】右下6.7.8三连点。",A185,"【开始】右4短绿条后，爆左上5.6.7.8斜向下四连点。
【结束】右上2单点。",55.5,A185,"【开始】右4短绿条后，爆左上5.6.7.8斜向下四连点。
【结束】右上2单点。",29,1
nidemingzishishijiemanzhewozuidadeshiqing 你的名字是世界瞒着我最大的事情,你的名字是世界瞒着我最大的事情,B274,"【开始】空气后，爆中左下①弧形蓝条
【结束】左手②弧形蓝条3/5",B309,"【开始】右下④⑤⑥连点后，爆中右上⑦单点
【结束】左下④单点",51,B309,"【开始】右下④⑤⑥连点后，爆中右上⑦单点
【结束】左下④单点",27,2
nideshnegyinbuhuixiaoshi 你的名字不会消失,你的声音不会消失,A124,"【开始】右手⑨-⑬点点点点绿后，爆左中⑭⑮⑯三连点
【结束】第二次蓝条，左手②蓝条头。（备注）",B391,"【开始】左手⑨-⑬点点点点绿后，爆右下⑭⑮⑯连点。
【结束】第二次蓝条，右手②蓝条头。（备注）",55,B391,"【开始】左手⑨-⑬点点点点绿后，爆右下左到右⑭⑮⑯连点。
【结束】第二次蓝条，右手②蓝条头。（备注）",28,2
nideweixiao 你的微笑,你的微笑,A202,"【开始】左手⑧绿条后，爆右上⑨[反C]型下滑蓝条。（存）
【结束】A段结束：⑯-⑯双点。",B341,"【开始】上方两侧⑤-⑤双点后，爆中上⑥-⑥双点。
【结束】两侧⑥-⑥双点。",63,B338,"【开始】右下④绿条后，爆上方两侧⑤-⑤双点。
【结束】左下①单点。",29,2
nihuiaideren 你会爱的人,你会爱的人,A109,"【开始】右下绿条后，爆左下12连点。
【结束】左下10绿条头。",B222,"【开始】右下3绿条后，爆左上4蓝条。
【结束】左45连点。",56,B222,"【开始】右下3绿条后，爆左上4蓝条。
【结束】左45连点。",28,2
nilangqianqiu 逆浪千秋,逆浪千秋,A192,"【开始】左下4绿条后，爆右下5.6.7.8斜向上四连点，。
【结束】左下2单点。",B508,"【开始】右上4绿条后，爆左上5.67.8斜向下四连点，
【结束】右上2单点。",51,A192,"【开始】左下4绿条后，爆右下5.6.7.8斜向上四连点，。
【结束】左下2单点。",25,1
nishiwosuoyou 你是我所有,你是我所有,A139,"【开始】左上2单点后，爆左下向右3.4连点。
【结束】左下4蓝条尾。",B351,"【开始】右手9长绿后，爆左下10右滑蓝条。
【结束】中左上4绿条3/4.",43,B351,"【开始】右手9长绿后，爆左下10右滑蓝条。
【结束】中左上4绿条3/4.",22,1
oddeye odd eye,Odd  Eye,A219,"【开始】左手⑧⑨⑩⑪三连点接蓝条，爆右11滑蓝条。
【结束】左下⑪⑫⑬连点。",B369,"【开始】左下①②连点后，爆右下③④连点。（假）
【结束】右上⑦⑧连点。",77,A219,"【开始】左手⑧⑨⑩⑪三连点接蓝条，爆11右滑蓝条。
【结束】左下⑪⑫⑬连点。",39,2
oh oh,Oh!,B204,"【开始】左上1.2.34.5交叉向下五连点，爆2点。
【结束】左1.2.3.4五连点的3点。",B348,"【开始】左上8.9连点后，爆右上起1－8连点。
【结束】右上1点。",68,B348,"【开始】左上8.9连点后，爆右上起1－8连点。
【结束】右上1点。",35,2
okay okay,OKAY,B148,"【开始】右下⑧绿条后，爆左上①下滑蓝条。
【结束】左上⑥单点。",B243,"【开始】右手①②散点后，爆右上③单点。
【结束】左上④[ω]型蓝条尾。（备注）",59,B148,"【开始】右下⑧绿条后，爆左上①下滑蓝条。
【结束】左上⑥单点。",30,2
onemoredance one more dance,One More Dance,B141,"【开始】右下5.6连点过，爆中右上7单点。
【结束】左上10.11连点。 ",B228,"【开始】左上5.6连点后，爆中左下7单点。
【结束】右下10.11连点。",50,B141,"【开始】右下5.6连点过，爆中右上7单点。
【结束】左上10.11连点。 ",25,2
onenightinshanghai one night in shanghai,One  Night In Shanghai,B208,"【开始】右④单点后，爆左上""↓""型⑤⑥连点
【结束】",B270,"【开始】右⑥蓝条后，爆左上""↓""型①②连点
【结束】",63,B270,"【开始】右⑥蓝条后，爆左上""↓""型①②连点
【结束】",33,1
ouxiangwanwansui 偶像万万岁,"偶像万万岁
（非压爆带极限）",B253,"【开始】B开双绿条后，爆上面②-②双点。（极）
【结束】右上①单点。（偷）",B298,"【开始】右上⑦⑧⑨三连点后，爆左侧①蓝条。
【结束】右侧⑤⑥⑦三连点。（偷）",69,B253,"【开始】B开双绿条后，爆上面②-②双点。（极）
【结束】右上①单点。（偷）",35,2
overloved overloved,overloved,A92,"【开始】中下1单点后，爆左下2单点。
【结束】左下+右上双绿条接近结束。（注意双蓝条绿条）",B256,"【开始】中上1单点后，爆左上2单点。
【结束】左下+右上双绿条接近结束。",53,B255,"【开始】中上1单点后，爆左上2单点。
【结束】左下+右上双绿条接近结束。",27,2
pajianfeihua 怕见飞花,怕见飞花,A115,"【开始】左上5号绿条后，爆右上6号下滑蓝条。
【结束】左上2.3.4三连点吃完。",A158,"【开始】左下5号绿条后，爆中上偏左6号左滑蓝条。
【结束】右上2.3.4三连点吃完，A段结束。",49,A115,"【开始】左上5号绿条后，爆右上6号下滑蓝条。
【结束】左上2.3.4三连点吃完。",24,1
paleblue pale blue,pale  blue,A220,"【开始】左下11.12点绿后，爆中间偏右1点。
【结束】右6绿条头。",B540,"【开始】右上11.12点绿后，爆中间偏左1点。
【结束】左6绿条头。",55,A220,"【开始】左下11.12点绿后，爆中间偏右1点。
【结束】右6绿条头。",27,1
